uniqueId,date,name,school,type,rating,tuition_fee,acceptance_rate
134289270335200,2022-10-18,MAN6332,Yale,non-Stem,2,25439,66.31
134289270335248,2022-04-03,MAN6332,Yale,non-Stem,1,16099,77.37
134289270335296,2022-12-01,MAN4382,Yale,non-Stem,2,21561,91.34
134289270335344,2022-11-30,CS6332,Caltech,Stem,1,25435,85.46
134289270335392,2022-12-28,LAW342,Wharton,non-Stem,3,26341,74.75
134289270335440,2022-06-30,LAW102,Wharton,non-Stem,2,21084,68.37
134289270335488,2022-11-10,CS6332,Caltech,Stem,2,23447,66.55
134289270335536,2022-12-27,MAN4382,Yale,non-Stem,3,25035,85.15
134289270335584,2022-12-15,CS6382,Caltech,Stem,2,21398,84.78
134289270335632,2022-09-02,LAW102,Wharton,non-Stem,3,16115,91.41
134289270335680,2022-08-22,CS6382,Caltech,Stem,3,17884,86.68
134289270335728,2022-12-09,LAW102,Wharton,non-Stem,2,27751,74.59
134289270335776,2022-08-29,LAW102,Wharton,non-Stem,2,18431,80.56
134289270335824,2022-10-14,CS6382,Caltech,Stem,1,25322,88.09
134289270335872,2022-10-11,LAW102,Wharton,non-Stem,2,19281,92.14
134289270335920,2022-08-11,LAW302,Wharton,non-Stem,2,18269,81.56
134289270335968,2022-10-02,CS6382,Caltech,Stem,2,21083,76.34
134289270336016,2022-07-28,CS4382,Caltech,Stem,,20930,63.15
134289270336064,2022-08-09,MAN4382,Yale,non-Stem,3,18035,66.79
134289270336112,2022-11-17,CS4382,Caltech,Stem,1,,
134289270336160,2022-10-02,LAW342,Wharton,non-Stem,1,25180,88.33
134289270336208,2022-10-28,LAW302,Wharton,non-Stem,2,25462,73.64
134289270336256,2022-12-06,LAW302,Wharton,non-Stem,1,15788,89.63
134289270336304,,LAW102,Wharton,non-Stem,2,17222,
134289270336352,2022-09-17,MAN6382,Yale,non-Stem,2,16245,78.1
134289270336400,2022-06-11,MAN4382,Yale,non-Stem,1,19173,71.99
134289270336448,2022-12-13,MAN6332,Yale,non-Stem,2,25641,79.46
134289270336496,2022-07-27,CS4382,Caltech,Stem,2,28011,87.26
134289270336544,2022-11-17,CS6382,Caltech,Stem,2,24289,70.38
134289270336592,2022-11-23,MAN6332,Yale,non-Stem,3,24030,79.11
134289270336640,2022-11-30,LAW102,Wharton,non-Stem,1,22488,99.88
134289270336688,2022-06-20,LAW102,Wharton,non-Stem,2,23771,66.32
134289270336736,2022-12-14,CS4382,Caltech,Stem,1,18313,89.9
134289270336784,2022-10-23,LAW102,Wharton,non-Stem,2,19378,92.82
134289270336832,2022-08-19,CS4382,Caltech,Stem,1,24690,92.44
134289270336880,2022-07-09,LAW102,Wharton,non-Stem,1,20267,88.97
134289270336928,2022-10-10,MAN6332,Yale,non-Stem,1,19133,82.52
134289270336976,2022-10-24,CS6332,Caltech,Stem,2,28306,69.4
134289270337024,2022-11-11,LAW302,Wharton,non-Stem,1,18440,86.3
134289270337072,2022-09-04,MAN6332,Yale,non-Stem,2,18085,84.71
134289270337120,2022-11-09,CS6332,Caltech,Stem,4,22563,73.58
134289270337168,2022-08-27,CS4382,Caltech,Stem,1,23239,79.34
134289270337216,2022-10-16,CS4382,Caltech,Stem,,17733,64.03
134289270337264,2022-08-01,MAN6332,Yale,non-Stem,2,23883,93.41
134289270337312,2022-10-08,LAW342,Wharton,non-Stem,,22016,98.2
134289270337360,2022-11-01,MAN6382,Yale,non-Stem,2,28411,62.14
134289270337408,2022-09-11,CS6382,Caltech,Stem,1,24235,68.29
134289270337456,2022-12-19,CS6332,Caltech,Stem,4,25616,85.83
134289270337504,2022-09-14,MAN4382,Yale,non-Stem,2,27223,83.82
134289270337552,2022-06-06,CS6382,Caltech,Stem,1,19103,68.78
134289270337600,2022-12-26,MAN6382,Yale,non-Stem,4,17334,77.95
134289270337648,2022-10-21,MAN4382,Yale,non-Stem,1,26669,88.15
134289270337696,2022-12-25,MAN6332,Yale,non-Stem,2,20262,83.88
134289270337744,,LAW342,Wharton,non-Stem,3,23295,97.29
134289270337792,2022-06-21,MAN6332,Yale,non-Stem,3,23778,90.02
134289270337840,2022-03-24,CS6382,Caltech,Stem,2,26911,77.76
134289270337888,,CS4382,Caltech,Stem,1,28482,81.3
134289270337936,2022-08-30,LAW302,Wharton,non-Stem,2,16679,91.83
134289270337984,2022-11-01,LAW302,Wharton,non-Stem,1,19691,93.53
134289270338032,2022-12-01,CS4382,Caltech,Stem,1,20455,93.91
134289270338080,2022-08-06,LAW302,Wharton,non-Stem,2,22327,99.14
134289270338128,2022-11-30,CS4382,Caltech,Stem,3,24399,83.06
134289270338176,2022-10-01,LAW342,Wharton,non-Stem,2,20776,71.7
134289270338224,2022-09-27,MAN4382,Yale,non-Stem,2,23485,67.52
134289270338272,2022-07-25,CS6332,Caltech,Stem,2,26910,
134289270338320,2022-07-23,CS6382,Caltech,Stem,2,26866,62.21
134289270338368,2022-10-05,MAN6382,Yale,non-Stem,2,24461,79.81
134289270338416,2022-06-03,MAN6332,Yale,non-Stem,1,21667,74.5
134289270338464,2022-10-03,LAW102,Wharton,non-Stem,2,26185,76.98
134289270338512,2022-09-16,LAW302,Wharton,non-Stem,3,16185,92.14
134289270338560,2022-10-14,LAW342,Wharton,non-Stem,,19028,96.62
134289270338608,2022-10-03,LAW102,Wharton,non-Stem,,26946,95.53
134289270338656,2022-07-25,CS6382,Caltech,Stem,2,20325,74.34
134289270338704,2022-10-23,CS4382,Caltech,Stem,2,24726,74.34
134289270338752,2022-09-06,CS4382,Caltech,Stem,1,23329,65.64
134289270338800,2022-06-14,CS6382,Caltech,Stem,1,21649,75.54
134289270338848,2022-12-23,LAW102,Wharton,non-Stem,2,19508,90.97
134289270338896,2022-09-07,MAN4382,Yale,non-Stem,,18964,91.42
134289270338944,2022-10-28,LAW342,Wharton,non-Stem,1,19075,74.19
134289270338992,2022-09-02,CS4382,Caltech,Stem,3,17322,69.9
134289270339040,2022-12-03,LAW102,Wharton,non-Stem,2,24822,97.65
134289270339088,2022-07-27,CS6332,Caltech,Stem,4,21014,62.58
134289270339136,2022-10-03,MAN6382,Yale,non-Stem,2,24652,81.15
134289270339184,2022-07-31,MAN4382,Yale,non-Stem,2,25993,72.01
134289270339232,2022-11-06,CS6332,Caltech,Stem,2,21226,69.87
134289270339280,2022-11-28,MAN4382,Yale,non-Stem,1,24655,89.8
134289270339328,2022-12-08,MAN4382,Yale,non-Stem,1,20301,84.04
134289270339376,2022-12-24,CS6332,Caltech,Stem,2,25471,77.74
134289270339424,2022-11-30,MAN6382,Yale,non-Stem,1,15614,82.68
134289270339472,2022-12-04,CS6332,Caltech,Stem,2,18002,84.06
134289270339520,2022-07-22,MAN6332,Yale,non-Stem,2,29001,82.57
134289270339568,,LAW342,Wharton,non-Stem,1,20131,
134289270339616,2022-12-15,MAN6332,Yale,non-Stem,2,22602,71.71
134289270339664,2022-10-20,LAW102,Wharton,non-Stem,1,24520,90.22
134289270339712,2022-11-25,MAN4382,Yale,non-Stem,2,18433,70.15
134289270339760,2022-12-06,LAW302,Wharton,non-Stem,1,15212,71.94
134289270339808,2022-09-22,CS4382,Caltech,Stem,1,21944,98.45
134289270339856,2022-08-07,CS4382,Caltech,Stem,1,22000,65.9
134289270339904,2022-10-03,CS6382,Caltech,Stem,3,22149,61.06
134289270339952,2022-12-01,LAW342,Wharton,non-Stem,,21381,89.45
134289270340000,2022-10-02,CS6382,Caltech,Stem,1,24427,74.19
134289270340048,2022-08-18,MAN4382,Yale,non-Stem,2,20963,78.61
134289270340096,2022-09-01,CS4382,Caltech,Stem,2,26254,73.17
134289270340144,2022-12-21,CS6332,Caltech,Stem,1,23552,71.0
134289270340192,2022-08-25,MAN6332,Yale,non-Stem,1,17190,86.18
134289270340240,2022-12-25,CS6382,Caltech,Stem,2,17017,83.4
134289270340288,2022-10-10,LAW102,Wharton,non-Stem,4,20080,80.22
134289270340336,2022-12-09,MAN6382,Yale,non-Stem,4,28913,87.22
134289270340384,2022-11-17,LAW342,Wharton,non-Stem,2,15233,89.06
134289270340432,2022-11-23,CS6332,Caltech,Stem,1,27982,90.78
134289270340480,2022-11-15,MAN6332,Yale,non-Stem,2,23336,68.5
134289270340528,2022-12-29,CS4382,Caltech,Stem,2,21409,94.19
134289270340576,2022-09-13,MAN4382,Yale,non-Stem,1,27995,81.56
134289270340624,2022-05-01,MAN6332,Yale,non-Stem,2,26656,86.15
134289270340672,2022-08-02,LAW342,Wharton,non-Stem,2,26979,
134289270340720,2022-10-23,LAW102,Wharton,non-Stem,2,17466,82.26
134289270340768,2022-04-27,MAN6382,Yale,non-Stem,2,16343,76.25
134289270340816,2022-12-31,LAW302,Wharton,non-Stem,1,15006,87.67
134289270340864,2022-03-28,LAW102,Wharton,non-Stem,2,21891,73.32
134289270340912,2022-10-16,CS6382,Caltech,Stem,2,25993,83.46
134289270340960,2022-09-06,MAN6332,Yale,non-Stem,1,18983,66.25
134289270341008,2022-09-03,MAN4382,Yale,non-Stem,2,,91.45
134289270341056,2022-08-31,MAN6332,Yale,non-Stem,1,17175,89.05
134289270341104,2022-11-03,MAN6382,Yale,non-Stem,2,20994,83.2
134289270341152,2022-09-15,MAN4382,Yale,non-Stem,1,29304,62.78
134289270341200,2022-07-19,MAN6382,Yale,non-Stem,2,22140,93.48
134289270341248,2022-10-22,LAW342,Wharton,non-Stem,1,27526,62.66
134289270341296,2022-10-25,CS6332,Caltech,Stem,2,20353,94.55
134289270341344,2022-03-25,LAW342,Wharton,non-Stem,1,19209,93.25
134289270341392,2022-05-23,MAN6332,Yale,non-Stem,2,17801,89.02
134289270341440,2022-08-10,MAN4382,Yale,non-Stem,2,22380,79.08
134289270341488,2022-07-29,CS6382,Caltech,Stem,3,21454,83.89
134289270341536,2022-12-15,LAW302,Wharton,non-Stem,2,29452,73.65
134289270341584,2022-12-09,CS6382,Caltech,Stem,1,28036,93.46
134289268808272,2023-01-01,CS6382,Caltech,Stem,1,16205,82.65
134289268808560,2022-12-02,CS4382,Caltech,Stem,1,23202,65.71
134289268808512,2022-10-14,MAN6382,Yale,non-Stem,2,25497,67.97
134289268808656,2022-12-12,LAW102,Wharton,non-Stem,2,19652,77.04
134289268807696,2022-10-23,CS6332,Caltech,Stem,1,19971,78.12
134289268807744,2022-11-27,CS6332,Caltech,Stem,2,16951,88.83
134289268808224,2022-10-31,CS6332,Caltech,Stem,2,19913,76.01
134289268808176,2022-09-28,CS6382,Caltech,Stem,1,21232,71.01
134289268807072,2022-12-31,MAN4382,Yale,non-Stem,2,19402,89.96
134289268808896,2022-10-08,LAW102,Wharton,non-Stem,1,19399,81.08
134289268808848,2022-09-29,MAN6382,Yale,non-Stem,1,19685,91.64
134289268808752,2022-10-04,CS6382,Caltech,Stem,3,25178,76.25
134289268806592,2022-05-12,MAN6382,Yale,non-Stem,1,24847,81.18
134289268801600,2022-12-16,MAN6332,Yale,non-Stem,3,21034,
134289268801648,2022-07-19,MAN4382,Yale,non-Stem,2,28281,91.64
134289268801696,2022-11-07,MAN4382,Yale,non-Stem,2,,62.58
134289268801744,2022-01-22,CS6382,Caltech,Stem,1,24969,83.7
134289268801792,2022-09-19,CS6332,Caltech,Stem,1,17858,71.41
134289268801840,2022-08-25,CS4382,Caltech,Stem,1,,71.31
134289268801888,2022-09-09,CS4382,Caltech,Stem,1,17738,82.18
134289268801936,2022-11-04,LAW302,Wharton,non-Stem,2,16948,85.73
134289268801984,2022-10-12,LAW302,Wharton,non-Stem,1,24957,85.23
134289268802032,2022-09-13,LAW302,Wharton,non-Stem,2,24197,95.52
134289268802080,2022-09-15,MAN6332,Yale,non-Stem,2,16640,63.78
134289268802128,2022-07-29,LAW302,Wharton,non-Stem,1,15074,92.74
134289268802176,2022-11-09,CS6382,Caltech,Stem,2,21352,82.85
134289268802224,2022-08-25,CS6332,Caltech,Stem,2,23958,69.7
134289268802272,2022-10-12,MAN6382,Yale,non-Stem,2,23020,67.83
134289268802320,2022-10-23,CS4382,Caltech,Stem,,19433,91.87
134289268802368,2022-09-16,CS4382,Caltech,Stem,3,25465,73.89
134289268802416,2022-12-03,CS6332,Caltech,Stem,1,19184,79.86
134289268802464,2022-11-27,MAN6382,Yale,non-Stem,1,27410,61.9
134289268802512,2022-10-29,CS4382,Caltech,Stem,2,22188,81.81
134289268802560,2022-12-12,LAW302,Wharton,non-Stem,1,17388,64.63
134289268802608,2022-08-27,MAN4382,Yale,non-Stem,1,18030,77.09
134289268802656,2022-11-29,CS4382,Caltech,Stem,2,22973,77.21
134289268802704,2022-09-21,MAN4382,Yale,non-Stem,2,24954,72.91
134289268802752,2022-12-25,MAN6382,Yale,non-Stem,4,22998,74.54
134289268802800,2022-07-30,MAN6332,Yale,non-Stem,1,19583,76.25
134289268802848,2022-11-25,MAN6332,Yale,non-Stem,2,22189,78.44
134289268802896,2022-10-14,LAW102,Wharton,non-Stem,2,21882,74.79
134289268802944,2022-11-16,LAW302,Wharton,non-Stem,1,19831,77.98
134289268802992,2022-07-25,CS6332,Caltech,Stem,2,17025,93.49
134289268803040,2022-12-31,LAW102,Wharton,non-Stem,3,20240,88.8
134289268803088,2022-12-10,CS6382,Caltech,Stem,3,23464,83.67
134289268803136,2022-11-25,LAW302,Wharton,non-Stem,2,20505,82.23
134289268803184,2022-09-12,MAN6332,Yale,non-Stem,1,20400,94.68
134289268803232,2022-12-20,CS6332,Caltech,Stem,1,22279,81.08
134289268803280,2022-10-22,MAN6382,Yale,non-Stem,2,25651,71.38
134289268803328,2022-09-12,CS6382,Caltech,Stem,2,19384,69.45
134289268803376,2022-04-27,CS4382,Caltech,Stem,1,21281,
134289268803424,2022-06-28,LAW102,Wharton,non-Stem,1,24031,76.42
134289268803472,2022-11-28,MAN4382,Yale,non-Stem,1,25032,82.54
134289268803520,2022-06-14,MAN6382,Yale,non-Stem,2,23672,73.37
134289268803568,2022-10-22,MAN4382,Yale,non-Stem,1,17443,76.04
134289268803616,2022-09-13,CS4382,Caltech,Stem,1,19678,73.1
134289268803664,2022-11-10,CS4382,Caltech,Stem,1,16493,82.1
134289268803712,2022-11-21,CS6382,Caltech,Stem,2,24292,81.92
134289268803760,2022-11-08,LAW342,Wharton,non-Stem,1,24283,73.88
134289268803808,2022-12-17,CS4382,Caltech,Stem,1,23671,85.4
134289268803856,2022-08-15,MAN6332,Yale,non-Stem,3,20407,71.67
134289268803904,,CS6332,Caltech,Stem,1,24679,89.34
134289268803952,2022-06-30,CS6382,Caltech,Stem,3,24064,75.5
134289268804000,2022-10-30,MAN6382,Yale,non-Stem,2,22804,95.42
134289268804048,2022-07-03,CS6332,Caltech,Stem,1,18363,69.99
134289268804096,2022-07-16,MAN6332,Yale,non-Stem,,15481,77.82
134289268804144,2022-08-24,MAN6332,Yale,non-Stem,2,25153,76.76
134289268804192,2022-12-05,CS6332,Caltech,Stem,3,23664,78.29
134289268804240,2022-09-10,CS6332,Caltech,Stem,2,17810,75.53
134289268804288,2022-05-17,MAN6332,Yale,non-Stem,2,15692,79.19
134289268804336,2022-10-24,LAW302,Wharton,non-Stem,2,27561,68.33
134289268804384,2022-09-12,LAW342,Wharton,non-Stem,3,19627,
134289268804432,2022-08-31,LAW102,Wharton,non-Stem,2,27830,75.64
134289268804480,2022-11-17,LAW302,Wharton,non-Stem,2,20483,
134289268804528,2022-08-09,CS6382,Caltech,Stem,4,18854,78.52
134289268804576,2022-03-08,LAW302,Wharton,non-Stem,3,27900,89.45
134289268804624,2022-04-10,MAN6382,Yale,non-Stem,3,26992,70.5
134289268804672,2022-10-29,MAN4382,Yale,non-Stem,2,23370,68.44
134289268804720,2022-10-30,LAW102,Wharton,non-Stem,1,21540,90.46
134289268804768,2022-11-18,CS6382,Caltech,Stem,3,27279,71.69
134289268804816,2022-04-09,LAW302,Wharton,non-Stem,4,16979,79.97
134289268804864,2022-11-11,LAW302,Wharton,non-Stem,2,18058,95.37
134289268804912,2022-11-12,CS6332,Caltech,Stem,4,20180,
134289268804960,2022-12-29,LAW302,Wharton,non-Stem,2,22219,74.42
134289268805008,2022-11-29,MAN4382,Yale,non-Stem,2,25864,77.47
134289268805056,2022-12-17,MAN4382,Yale,non-Stem,2,24095,93.3
134289268805104,2022-10-18,MAN4382,Yale,non-Stem,2,25075,71.05
134289268805152,2022-10-17,MAN6382,Yale,non-Stem,,20880,84.19
134289268805200,2022-12-12,MAN6382,Yale,non-Stem,1,27201,64.24
134289268805248,2022-08-25,MAN6382,Yale,non-Stem,1,24267,75.95
134289268805296,2022-11-15,LAW342,Wharton,non-Stem,2,27235,77.71
134289268805344,2022-10-06,MAN6332,Yale,non-Stem,1,22814,76.19
134289268805392,2022-08-15,CS6382,Caltech,Stem,1,26074,84.23
134289268805440,2022-08-05,CS4382,Caltech,Stem,1,20194,69.34
134289268805488,2022-11-19,LAW342,Wharton,non-Stem,3,22444,95.08
134289268805536,2022-08-11,MAN4382,Yale,non-Stem,1,26057,71.44
134289268805584,2022-11-16,MAN6382,Yale,non-Stem,1,26184,63.97
134289268805632,2022-08-13,CS6382,Caltech,Stem,3,19597,92.72
134289268805680,2022-07-16,LAW302,Wharton,non-Stem,2,23065,
134289268805728,2022-08-29,CS4382,Caltech,Stem,3,19974,90.02
134289268805776,2022-10-14,MAN6332,Yale,non-Stem,2,22106,71.24
134289268805824,2022-09-06,CS4382,Caltech,Stem,3,18892,79.53
134289268805872,2022-06-27,MAN6382,Yale,non-Stem,2,24603,61.04
134289268805920,2022-11-24,MAN4382,Yale,non-Stem,2,27176,89.85
134289268805968,2022-12-06,LAW342,Wharton,non-Stem,4,25973,91.6
134289268806016,2022-12-13,LAW302,Wharton,non-Stem,2,27071,76.98
134289268806064,2022-09-03,LAW302,Wharton,non-Stem,2,21669,72.91
134289268806112,2022-12-29,CS6382,Caltech,Stem,1,21959,98.87
134289268806160,2022-10-26,LAW302,Wharton,non-Stem,2,23385,85.6
134289268806208,2022-09-15,LAW302,Wharton,non-Stem,1,22680,76.46
134289268806256,2022-11-27,CS6382,Caltech,Stem,1,19338,91.58
134289268806304,,MAN6382,Yale,non-Stem,4,17019,92.6
134289268806352,2022-10-08,MAN6382,Yale,non-Stem,2,25265,91.39
134289268806400,2022-11-01,LAW102,Wharton,non-Stem,1,26858,91.49
134289268806448,2022-08-06,MAN6382,Yale,non-Stem,2,19404,72.32
134289268806496,2022-06-16,CS6382,Caltech,Stem,2,27738,65.51
134289268806544,2022-07-19,MAN4382,Yale,non-Stem,2,19489,73.73
134289268806640,2022-12-17,MAN6332,Yale,non-Stem,2,22137,67.05
134289268806688,2022-12-04,CS6382,Caltech,Stem,4,22686,94.36
134289268806736,2022-10-16,CS4382,Caltech,Stem,2,26177,79.4
134289268806784,2022-12-20,MAN4382,Yale,non-Stem,4,24007,67.29
134289268807168,2022-10-09,CS4382,Caltech,Stem,2,26656,86.09
134289268807216,2022-11-27,MAN4382,Yale,non-Stem,1,19400,81.65
134289268807264,2022-11-13,LAW102,Wharton,non-Stem,,15567,84.91
134289268807312,2022-12-20,MAN6332,Yale,non-Stem,2,20104,79.22
134289268807024,2022-12-28,CS4382,Caltech,Stem,1,16946,89.56
134289268807120,2022-07-22,MAN6382,Yale,non-Stem,2,25922,
134289268806976,2022-12-01,CS4382,Caltech,Stem,2,27003,94.57
134289268806880,2022-09-15,CS6332,Caltech,Stem,2,26059,69.9
134289268806928,2022-05-24,MAN6382,Yale,non-Stem,1,,69.14
134289268808320,2022-08-27,CS4382,Caltech,Stem,2,22918,72.05
134289268808464,2022-03-23,MAN4382,Yale,non-Stem,3,22246,72.02
134289268808416,2022-06-28,LAW102,Wharton,non-Stem,3,,94.33
134289268808368,2022-12-22,LAW342,Wharton,non-Stem,1,25856,96.99
134289268808704,2022-09-08,CS4382,Caltech,Stem,2,21028,72.14
134289268807600,2022-12-19,CS4382,Caltech,Stem,1,25543,97.05
134289268807552,2022-11-07,MAN4382,Yale,non-Stem,2,,
134289268807648,,MAN6332,Yale,non-Stem,2,27018,81.1
134289268808944,2022-06-27,CS6382,Caltech,Stem,,27041,95.71
134289268806832,2022-12-21,MAN6332,Yale,non-Stem,1,,69.93
134289268808608,2022-06-27,LAW342,Wharton,non-Stem,2,25698,75.38
134289268808800,2022-10-20,LAW102,Wharton,non-Stem,3,19660,87.49
134289268807504,,MAN6332,Yale,non-Stem,,26197,82.36
134289268807456,2022-12-21,CS6382,Caltech,Stem,,22600,79.9
134289268807360,2022-11-13,MAN4382,Yale,non-Stem,1,22572,82.89
134289268807792,2022-12-20,LAW342,Wharton,non-Stem,1,17727,69.06
134289268807840,2022-09-11,LAW342,Wharton,non-Stem,2,27751,69.14
134289268807888,2022-08-01,CS6332,Caltech,Stem,3,17953,68.97
134289268807936,2022-12-10,MAN4382,Yale,non-Stem,2,22199,71.61
134289268807984,2022-12-18,MAN6332,Yale,non-Stem,2,,90.38
134289268808032,2022-09-28,MAN4382,Yale,non-Stem,1,,71.32
134289268808080,2022-12-14,MAN6332,Yale,non-Stem,,27678,65.59
134289268808128,2022-10-26,LAW302,Wharton,non-Stem,1,,86.91
134289268808992,2022-12-04,CS6332,Caltech,Stem,3,25913,79.38
134289268809040,2022-08-25,MAN6332,Yale,non-Stem,1,22250,74.65
134289268809088,2022-11-16,MAN4382,Yale,non-Stem,3,18447,91.77
134289268809136,2022-04-23,CS6332,Caltech,Stem,1,23050,65.6
134289268809184,2022-07-08,LAW302,Wharton,non-Stem,1,23265,67.13
134289268809232,2022-09-21,LAW302,Wharton,non-Stem,1,20907,84.84
134289268809280,,MAN6382,Yale,non-Stem,2,19329,70.9
134289268809328,2022-09-22,MAN6382,Yale,non-Stem,3,23458,74.17
134289268809376,2022-09-07,CS6332,Caltech,Stem,1,21387,82.76
134289268809424,2022-08-05,CS6382,Caltech,Stem,3,17755,
134289268809472,2022-12-15,CS6382,Caltech,Stem,2,27116,77.42
134289268809520,2022-10-14,LAW102,Wharton,non-Stem,1,,78.68
134289268809568,2022-11-05,CS6332,Caltech,Stem,,25571,82.51
134289268809616,2022-11-27,CS6332,Caltech,Stem,2,18622,83.57
134289268809664,2022-11-25,MAN6382,Yale,non-Stem,,24653,93.41
134289268809712,2022-12-28,CS6332,Caltech,Stem,2,23381,
134289268809760,,LAW302,Wharton,non-Stem,3,22102,74.08
134289268809808,2022-12-11,MAN6332,Yale,non-Stem,2,25752,86.15
134289268809856,2022-12-12,MAN6382,Yale,non-Stem,1,26872,95.22
134289268809904,2022-10-28,LAW342,Wharton,non-Stem,1,25610,81.07
134289268809952,2022-05-26,LAW342,Wharton,non-Stem,4,16848,79.74
134289268810000,2022-12-22,MAN6332,Yale,non-Stem,1,27305,69.1
134289268810048,2022-06-12,CS6332,Caltech,Stem,2,23770,81.97
134289268810096,2022-11-19,MAN6382,Yale,non-Stem,1,26361,67.8
134289268810144,2022-11-27,CS6382,Caltech,Stem,3,23018,76.55
134289268810192,2022-10-05,LAW342,Wharton,non-Stem,3,28183,82.35
134289268810240,,LAW342,Wharton,non-Stem,2,19987,69.12
134289268810288,2022-09-12,MAN4382,Yale,non-Stem,3,21209,76.65
134289268810336,2022-08-14,MAN6332,Yale,non-Stem,1,23926,75.59
134289268810384,2022-10-22,LAW342,Wharton,non-Stem,2,19345,82.08
134289268810432,2022-11-22,MAN4382,Yale,non-Stem,1,24784,62.9
134289268810480,2022-12-10,MAN6382,Yale,non-Stem,1,18248,86.03
134289268810528,2022-07-17,CS4382,Caltech,Stem,1,22535,75.12
134289268810576,2022-08-22,MAN6332,Yale,non-Stem,2,21863,94.61
134289268810624,2022-12-17,LAW342,Wharton,non-Stem,4,22242,72.71
134289268810672,2022-12-26,LAW342,Wharton,non-Stem,2,20959,85.56
134289268810720,2022-09-23,MAN6332,Yale,non-Stem,1,25564,79.23
134289268810768,2022-12-30,MAN4382,Yale,non-Stem,1,17420,75.74
134289268810816,2022-12-05,LAW102,Wharton,non-Stem,3,,71.08
134289268810864,2022-10-06,MAN6382,Yale,non-Stem,2,17947,93.17
134289268810912,2022-09-24,CS6382,Caltech,Stem,2,26392,86.18
134289268810960,2022-09-12,MAN6332,Yale,non-Stem,2,25486,65.23
134289268811008,2022-12-03,LAW302,Wharton,non-Stem,2,19476,90.65
134289268811056,2022-09-23,CS6332,Caltech,Stem,1,24853,82.42
134289268811104,2022-08-26,LAW302,Wharton,non-Stem,3,21323,84.84
134289268811152,2022-12-14,MAN4382,Yale,non-Stem,1,22290,68.99
134289268811200,2022-11-09,LAW102,Wharton,non-Stem,2,26844,97.98
134289268811248,2022-12-12,CS4382,Caltech,Stem,1,17277,94.56
134289268811296,2022-05-28,CS4382,Caltech,Stem,3,23678,91.93
134289268811344,2022-11-27,CS6332,Caltech,Stem,3,21765,77.83
134289268811392,2022-06-03,LAW342,Wharton,non-Stem,1,17878,87.54
134289268811440,2022-09-23,CS6382,Caltech,Stem,3,27164,88.17
134289268811488,2022-08-31,LAW302,Wharton,non-Stem,1,17863,94.83
134289268811536,2022-09-17,MAN6382,Yale,non-Stem,2,26012,80.9
134289268811584,2022-12-07,CS6332,Caltech,Stem,4,20548,94.09
134289268811632,2022-12-28,MAN6332,Yale,non-Stem,2,24586,77.65
134289268811680,2022-10-02,MAN6332,Yale,non-Stem,3,23566,77.18
134289268811728,2022-12-14,CS4382,Caltech,Stem,3,26472,78.06
134289268811776,2022-08-31,MAN4382,Yale,non-Stem,3,22224,84.82
134289268811824,2022-12-27,LAW102,Wharton,non-Stem,2,24552,73.1
134289268811872,2022-08-06,MAN4382,Yale,non-Stem,2,19096,73.15
134289268811920,2022-10-27,LAW102,Wharton,non-Stem,3,20487,73.32
134289268811968,2022-11-21,LAW302,Wharton,non-Stem,2,26553,71.33
134289268812016,2022-11-19,MAN4382,Yale,non-Stem,2,21290,67.66
134289268812064,2022-09-21,CS4382,Caltech,Stem,4,22571,71.54
134289268812112,2022-12-27,MAN6332,Yale,non-Stem,2,26507,72.24
134289268812160,2022-09-12,MAN6382,Yale,non-Stem,2,16649,94.17
134289268812208,2022-11-30,LAW102,Wharton,non-Stem,1,23438,71.64
134289268812256,2022-12-22,LAW342,Wharton,non-Stem,1,22902,78.94
134289268812304,2022-08-06,LAW102,Wharton,non-Stem,2,26299,89.16
134289268812352,2022-07-01,LAW302,Wharton,non-Stem,1,21925,89.54
134289268812400,,CS6382,Caltech,Stem,2,22050,86.08
134289268812448,2022-09-22,LAW102,Wharton,non-Stem,1,20055,87.36
134289268812496,2022-09-21,LAW102,Wharton,non-Stem,2,24762,90.46
134289268812544,2022-12-23,CS6332,Caltech,Stem,1,26817,81.42
134289268812592,2022-05-31,MAN4382,Yale,non-Stem,2,19878,72.59
134289268812640,2022-12-29,CS4382,Caltech,Stem,1,22467,77.79
134289268812688,2022-07-21,LAW302,Wharton,non-Stem,1,,75.96
134289268812736,2022-08-25,CS6332,Caltech,Stem,3,15202,73.11
134289268812784,2022-07-23,CS4382,Caltech,Stem,2,21897,78.94
134289268812832,,LAW102,Wharton,non-Stem,1,19689,76.09
134289268812880,2022-12-29,MAN6332,Yale,non-Stem,1,25370,73.31
134289268812928,2022-10-15,CS4382,Caltech,Stem,,24662,
134289268812976,2022-10-25,LAW342,Wharton,non-Stem,2,21955,67.19
134289268813024,2022-12-11,CS4382,Caltech,Stem,2,29145,73.36
134289268813072,2022-04-22,CS6332,Caltech,Stem,1,19576,86.2
134289268813120,2022-08-14,LAW302,Wharton,non-Stem,2,20426,91.18
134289268813168,2022-07-13,LAW302,Wharton,non-Stem,2,21914,77.74
134289268813216,2022-12-12,MAN6332,Yale,non-Stem,2,24401,90.74
134289268813264,2022-12-19,MAN6332,Yale,non-Stem,3,16784,90.21
134289268813312,2022-12-01,LAW342,Wharton,non-Stem,1,26207,79.13
134289268813360,2022-12-30,CS6382,Caltech,Stem,1,21929,94.21
